"doi","title","amazon_id","review_text"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","If you can get by the author pretty much bashing the 2nd Amendment, the book is worth reading. I learned a tremendous amount of knowledge that I will carry with me. I since ordered his newer book \"Just 2 Seconds\" which I look forward to reading. This dude is a liberal for certain, but he knows his stuff!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I received the book in mint condition and well before the expected arrival date. Excellent read and I have no problems with the seller!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I read this book after seeing it highly recommended in several different online discussions. I found it very worth my time and it is a book I believe will stick with me for a long time.		The book focused primarily on listening to one's instincts, and then went into more specifics of the behaviors of dangerous people. It was an interesting exercise to think through some of the situations listed in the book and understand the factors that were in play.		I think the book is valuable both to people who find themselves dealing with violence, and also for people who do not expect to be in that situation. It really made me think about a lot of \"accepted knowledge\" and strategies for one's daily life.		My one criticism of the book is that it at times it seemed to veer a little into the territory of advertising the author's security service firm. While I believe the purpose was to establish his credibility firmly, for a \"regular reader\", the price and need for such services is a pretty remote possibility."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","A read this book when it first came out and loved it. I learned so much about myself, to listen to my insticts and to not walk around in fear. I reread parts of this book often just to remind myself of insticts. Now that it is on the Kindle, that will be even easier. READ it and give it to a friend. It could save your life!!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","Every woman must read this book!!!  IT will empower you and help you to not fear everything in our world.  Gavin De Becker gives practical information that is easy to use to help woman not become targets, not victims.  He illustrates that throughout every woman's life she will at one point or another become a \"target\".  whether or not she becomes a victim is up to her.  This book helps give explicit examples of how evil men \"interview\" a woman to see if she is an easy target.	I believe this book should be mandatory to every girl and woman, especially high school girls and college women.  This book really could save your life."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I purchased this book in paperback and CD format at two different times.  Gavin De Becker does a brilliant job of explaining why heeding your internal warnings is so critical.  He gives many examples of crime invetigations where victims had a \"bad feeling\" and didn't trust their \"gut\" and unfortnately, should have listened to their inner voice.  He gives these feelings solid credibility time and time again.  Then, he wraps up his thoughts about these feelings with the attitude like... so what if a stranger thought you were overly cautious or weird, who cares?  You don't know them!		Ted Bundy didn't look scary either... he was a handsome lawyer hanging out in Florida when I was on my way to college. This is a great book to own, to read and re-read.		Mr. De Becker is serious, credible and knows from personal experience for which he speaks and teaches."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This book provides appropriate self-protection strategies by helping people to tune-in to, and trust, their intuitive assessments of potentially dangerous situations. The author provides a contextual structure for his thesis that includes context and logic. An excellent 'self-help' publication.	Marion Clark,	Australia.<a href=\"http://www.amazon.com/gp/product/0440508835\">The Gift of Fear</a>"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","Gavin De Becker works in the Protection/Threat Assessment field and he backs up his research with real life incidents.  I never knew about the numerous failures of exparte/protective orders to actually protect those who are dependant on them; he explains this thoroughly in chapter 10.  He gives instruction on what do when threatened, what works, and what responses by you will cause the aggressor to make your life miserable.  He gives you in this book many helpful insights into what to look for, and/or warning signs for workplace violence, pre-incident indicators of violence in children/teenagers and stalking to name a few.  This book is very informative, easily read and a must read in this ever increasing violent world that we live in."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I am a self-defense instructor and have been recommending this book for several years. I have received numerous calls from students to tell me that this book saved their mom, wife, girlfriend, etc. from a potential incident.		This books is condensed, applied commonsense and provides guidance to allow you to ignore political correctness in the interest of self-protection. This is a must read for all women and all the men who care about them."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","As most folks are saying, a lot of the book is common sense. It is a good read though and good to hear expert advice and true stories about fear and personal safety.  I work in law enforcement and believe this is a must read for anybody that works in the field. Hell, it's a must read for everybody!!!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I ordered this book because I needed it for a class in short notice. It was received in good time and I could begin reading at the same pace as the rest of my class. This book is very intuitive, even if I didn't have to read it for a class requirement, I would definitely still get this book if you are interested in learning about trusting your intuition and learning how to read certain situations that could benefit you in a major way in the future."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","The New York Times calls this book one \"that may save your life.\" It is one of the most valuable books I have ever read and it should be required reading in every high school.		While much of the book deals with things we as individuals may never to have to face, such as a celebrity stalker or sudden abduction, I found the chapters on dating violence incredibly insightful: I cannot say this enough.		This book carefully details how to look for violent tendencies, or the controlling tendencies that lead to violence. It details the manipulations that violent or controlling men use (controlling men can be emotionally abusive in addtion to, or as opposed to, physically violent, but is also harmful). It gives specific examples of warning signs that show who these men are so that we can avoid them in the first place.		As I said, I may never have to worry about being famous or grabbed in a parking lot, but I have used this invaluable book to safely deal with creepy neighbors, potential dates, and co-workers or subordinates that send off bad signals. When I recently moved and one of the movers began doing things mentioned in this book as being danger signals, I called a male relative over whom he took to be a boyfriend and he backed off.		We shouldn't have to be taught to use our instincts or be wary of others, but women are taught to be nice and this can be dangerous. You can be nice and safe at the same time.		This book should be read and shared with the loved ones in our lives."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","First of all, it is not a fun, exciting, and fairy tale book but it is a book that contributes to our own sense of truth our instincts.  I have recommended it to all I know and in this case bought it for a Christmas present - yes present, so the information could be read and shared.		I have realized that recommendations go in one ear and out the other sometimes but this has such good information that can be used in the workplace and public.		Arm yourself with this information."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","Easy to read, compelling, important information. Well worth the few hours it takes to read. Covers a ton of topics from unreasonable fear, worry, and when you should worry.		A good read for everyone. He makes a great point early on in the book: Most women worry about their physical safety daily."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","Much of it I already knew. Some of it was new to me. Some of it hepled me to understand myself and my enviroment better, I.E. putting someof the puzzle together. It is a very good book. There should be a class offered in local colleges using this book as the text book."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I can't say enough good about this book. Gavin de Becker delivers an amazingly down to earth and easy to read guide to navigating in a world where violence can and does happen with plenty of warnings.		He demonstrated, even in the opening chapter, things that I had felt very clearly but never had words to explain. Seeing them put to terminology that I can use was so very helpful, and his willingness to be vulnerable and talk about his own history helps a reader to feel invested in the work he's doing. I can't honestly think of a person that couldn't benefit from reading this book - unless it's someone who already has."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","Expert on violent behavior Gavin De Becker is the author of \"The Gift of Fear\", first published in 1997 and still in print for its valuable insights.  De Becker wants his readers to understand that true fear is a gift of our biological makeup, an ability to sense and react to danger even before we are consciously aware of it.  Those warnings are all too often ignored or suppressed, leading a depressing number of people into perilous and even deadly circumstances.  De Becker takes an unflinching look at human nature, and suggests we do the same, in the interests of our own self-protection.		At the same time, De Becker is anxious that to reinforce the concurrent lesson that unwarranted fear is a curse, that we waste time worrying about dangers that are remote or that we can do nothing about.  This even-handed approach keeps \"The Gift of Fear\" from turning into another alarmist expose about the hazards of modern life, and places it firmly in the realm of information likely to be useful to every reader.		\"The Gift of Fear\" is perhaps overly long, as De Becker cites a long string of examples from his personal and working life to reinforce his key points, but this long recitation may be necessary to drive home his lessons.  \"The Gift of Fear\" is very highly recommended to every reader who expects to have to live in the modern world."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","The reason I ordered this particular copy is because my wife had a few and gave them to family and friends.  It's very well written with very useful information.  We would especially recommend it for women but also for men.  Even if you are a big man with experience in self defense there is a certain amount of caution that even the toughest person (men or women, lots of tough women these days too) should pay attention to."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This book is a must read for anyone who ever leaves the security of their house. It's nothing complicated or complex, but a lot of information is presented in his book. It could easily be worth it's weight in gold, if used properly.	YOU already have all the skills and abilities needed to save your life, it's just a matter of using them effectively.	The title \"The Gift of Fear\" may be misleading.  It's not a book about being afraid, not at all.  It's about using \"fear\" to our advantage.	To get the most from the book I recommend reading it twice or more, as you will pick up more detail each time."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This is a wonderfully insightful book detailing how to keep yourself safe in today's world.  The author seems well-experienced in this topic and offers amazing information.  If you have ever felt wary of being alone and  harmed, this book will help you.  It talks about your intuition and how  most women ignore theirs, while you should really be listening to it.  A  must read for all young women to help them stay safe.  I feel much more  confident about my own safety after reading this book."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","De Becker's prose is engaging and elegant, a true pleasure to read.<p>His wisdom, experience, and advice leave me in awe.<p>If I were Empress of the Universe, this book would be required reading for EVERYBODY."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I AM A POLICE OFFICER AND HAVE BEEN FOR 15 YEARS. THE INFORMATION IN THIS BOOK IS SO, SO ACCURATE AS TO THE HUMAN SENSE OF FEAR AND DANGER. I HAVE EXPERIENCED MANY OF THESE &quot;FEELINGS&quot; AS I AM EXPOSED TO THEM  EVERY DAY.  THE TOPICS OF DOMESTIC VIOLENCE AND STALKING HAD ME CONSTANTLY  NODDING MY HEAD IN AGREEMENT. GAVIN IS SO ACCURATE IN HIS DOCUMENTATION OF  VICTIM ACCOUNTS THAT IT WAS LIKE HE READ SOME OF MY CRIME REPORTS! I HAVE  HANDLED ALL TYPES OF CRIMES FROM PETTY THEFT TO MURDER AND IN MANY, MANY  CASES THERE WAS SOME TYPE OF &quot;FEAR SIGNAL&quot; WHICH PRECEEDED THE  INCIDENT THAT PEOPLE RECALL. OFTEN PEOPLE COULD PREVENT FALLING VICTIM IF  THEY JUST LISTENED TO THEIR INSTINCTS. I HAVE BECOME MORE AWARE THAT MY  FEELINGS OF FEAR ARE LEGITIMATE AND HAVE STOPPED RATIONALIZING THEM AWAY.  GREAT JOB!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","Finally, someone has validated and verified what I've always known...and depended on. Read this first and then get Protecting the Gift and give it to everyone you know with children. It's just too important! Do not fall  for the failing social assumptions...You will always know when you are in  danger and be able to really protect your family. My intuition has saved me  countless times when all around me told me I was nuts to be so  paranoid...Heck, I was a bartender...I always knew who was really  dangerous! Thanks Gavin, everyone thought I was ?...then later, they  changed their attitude...why do you have to fight so hard for sensible  safety? Go figure..."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This is a well written, fairly quick read that I would suggest for anyone who is, or knows, or could be someone who has ever been a &quot;victim&quot;.  It very well could be the information that saves you  or someone you love.  Knowledge is power!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This is a profound, original, &amp; fascinating book which should be absolutely required reading in school, and is especially critical for women. I have been recommending it to everyone I know, and buying copies  for female friends who have run up against some of the difficulties  trusting their intuition that Gavin de Becker explains so brilliantly.  Especially important to share these principles with your children. Don't  walk--run! to read this book."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","How can I Thank Mr. Gavin de Becker enough, for the warm and comfortable feeling I got after reading such a wonderful book? I had such concern about my safety and fellow worker's safety that I was constantly frightened but  now I feel more confident and secure and I have been constantly telling  people about this book that I'm sure they are tired of hearing from me  already! Thank you again Mr de Becker!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I bought this book after hearing an interview with Gavin DeBecker on the radio, and it's probably one of the best books I have ever read.  The book is easy to read and right to the point. I've bought this book for friends  and will continue to do so.  I think everyone (especially women) should  have a copy!! Perfect!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I got this book to give me some help in dealing with a domestic matter I have. It has given me such insite on the person I am dealing with. The only thing extra would be a profile on the domestic violent Police Officer.  Because that is what I am dealing with and so far the rules change for  them.  I would like to find out what the stats are on women dealing with  Police Officers as the offenders. But all in all I think the book has  really helped so much."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I highlighted numerous questions &amp; observations which could prove  helpful when interviewing potential employees, or when terminating those  who prove ill-intentioned. The empowering context of Gavin De Becker's book  reminds us that maintaining the integrity of all involved parties can  diffuse many hostile situations."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","Gift of fear is a classic that opened eyes to the power of one's intuition. It's a ground breaking book. If you like \"Gift of Fear\" you'll love his newest book, \"Just 2 Seconds\". As are all of Gavin's books, \"Just 2 Seconds\" is worth buying! Check it out!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","The author heads a private security agency that supports Government agencies, public figures,  and private citizens.  He discusses why people perform violent acts, and how his agency works  with the authorities to  prevent violent acts.<p>This book is troubling because it immerses the  reader in fear.  Mr. de Becker discusses the types of potentially violent  cases that his agency receives.  The author does list advance signals  indicating when individuals *might* fear for their safety, an extremely  useful discussion.  But  many of his examples concern public figures who  purposefully maintain high media visibility  (e.g., celebrities and  government officials).  Often these examples do not reflect threats faced  by private citizens."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","A pretty good book on human nature and how predators approach, evaluate, stalk, and victimize their prey.<p>Women would most benefit from the book since the message in a nutshell is to say no, mean it, and follow through with actual versus percieved disengagement. Lot of women need an excuse to do this and the book provides a good one.<p>The one thing I strongly disagree with in this book is Mr De Beckers irrational fear of handguns as a means of self defense, using old tired straw man arguments he proves only that his childhood induced anxiety derived from his weapon sporting drug addicted parents is still in full force.<p>He proves this by encouraging women to take an IMPACT course, then states that guns are somehow the root of most evils in our country. The difference between learning how to gouge out a mans eyes vs. unleashing hundreds of foot pounds of energy via a handgun is lost on me and was the only irrational thread in an otherwise interesting read.<p>He ends his diatribe against firearms by stating that our anscetors would be horrified to know how many of us carry and are willing to use weapons to defend our selves. Wow, talk about revisionist history, just the opposite is true of course, they would be horrified at how many of us simply allow ourselves to be sheep when the wolves come calling.<p>One of his typical anti-gun storys has to do with a complete moron who kept an unsecured weapon that was inaccessible to everyone but the intruder. The intruder of course locates the weapon and is then confronted by our moron. He is then held with his daughters for over an hour. The intruder finally leaves after deciding to not kill them (how sweet). Moral of the story is of course weapons will be used against us so lets get rid of all the weapons, silly. <p>Two other possibilties exist of course. 1st the intruder is confronted by our moron, neither is armed, confrontation would most definetely have ensued with unknown results but likely the street tuff would have beaten his brains in. 2nd moron actually has his gun and confronts the intruder, intruder is stopped (killed) or arrested and cannot confront and or harm any other familys at least until De Beckers liberal pals let him out a few years later. Now of these three possibilites which would you want to bet your life on? Mr. De Becker picks the sheep scenario for you, but for him and his clients it's armed body guards, otherwords other people defending you is ok, you defending you is just stupid so dont even try.<p>Read the book, but don't buy into his view that the only answer to violence is to recognize and avoid, those are very good tools to have, usually the best if possible, but also be ready to respond when or if you can't avoid violence.<p>I have had personal experience with a handgun that twice stopped crimes. Once a break and enter by a hopped up druggy who got sent packing by a 100lb women, later it turned out he was also an off and on again rapist among other things. One other time personally to stop a beating of an old man by a group of thugs. <p>Of course I am trained, experienced and more than willing to put a lot of lead through anyone that wants to live by the sword, also trained in hand to hand, and edged weapons. I spent moeny and time learning it and having the training and means to protect myself makes me less, not more likely to engage people with vilolence since I understand it and the consequences it can bring.<p>If you are a moron like De Beckers pal who had no training or will to repsond and thought the mere presence of a weapon would prevent violence then like him it would probably just be better to drop your pants, bend over and take whatever the world dishes out."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I got about 40 pages into this book before I tossed it.  As an avide reader of survival books I really expected this book to offer an in depth look at some of the challenges faced with confronting dangerous situations.  This book was about women surviving rape encounters and how not to let stangers into your apartment building.		The author comes off as cocky and bragging and it doesn't translate into a good read, for me at least.		The part that made me toss the book was when the author described how he made three guesses as to his waiter's background while dinning at a resteraunt.  He stated that he guessed the guy's nationality, the fact that his waiter was the owner, and that his waiter's family had owned a chain of resteraunts.  Guess what! He was correct!  Imagine being so good that you can tell which waiter owns the resteraunt you are eating at and that his family owns a bunch of them!  What instinct.		You may like this book, as obviously some people do, but do yourself a favor and read a few pages before you purchase or face making the mistake that I made."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I had hoped that this book might contain some practical advice about techniques that people could use to be more aware of their surroundings and the clues that may let them know that they are in a dangerous situation.	What I got was a diatribe about what a terrifying world we live in, backed up by statistics that the author doesn't bother to back up or provide sources for in any way.  And many of the statistics that the author recklessly spews are easy to look up and falsify!  I guess that Mr. De Becker forgot that discerning, responsible readers could use a simple search engine to fact check his claims about the numbers of sexual assaults, rapes, murders, etc and find them to be very, very wrong.  Mr. De Becker appears to have just made up the numbers induce &#34;fear&#34; in his readers.	If you buy Mr. De Becker's book you will be the victim of crime, the crime of fraud!  And Mr. De Becker is the perpetrator."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I don't use the word \"evil\" lightly, but I found myself in its presence early in \"The Gift of Fear.\" Security consultant Gavin de Becker is interrogating a woman who narrowly survived a recent three-hour rape. He wants to know if her attacker gave off any signs that, in de Becker's mind, should have notified the victim of the upcoming attack. \"I've learned some lessons about safety through years of asking people asking people who've suffered violence, 'Could you have seen this coming?' Most often they say, 'No, it just came out of nowhere,' but if I am quiet, if I wait a moment...\" At first, the woman says \"no,\" but de Becker knows that really means \"yes\"; eventually, his frightened, traumatized victim relents, obliging his need for her to self-incriminate.		In other words: de Becker seeks out scared and vulnerable women in the lowest point of their lives to convince them that they were responsible for their own rapes.		I first encountered \"The Gift of Fear\" via a popular blogger who talked up the book in the same way Scientologists talk about Dianetics. I hit up the Amazon entry for information, but I instead encountered torrents of disturbing misogyny from reviews and comments by the book's devotees - enthusiastic claims of how, say, Nicole Brown deserved to be murdered for not leaving O.J. (overlooking that fact that she *had* left him at the time of her death; once a filthy whore who needs to die, always such, I guess). I was repulsed and puzzled; what about this book held that blogger in utter thrall - how did it lead so many strangers to cheer a woman's death?		The book has exactly two good points:		a) Don't let someone steamroll you with niceness into doing something you don't want, particularly if they're a stranger. Assert yourself and leave the area if need be. Don't let fear of being judged \"rude\" overwhelm your better judgment.		b) If you're being stalked, it's imperative to cut off completely all contact with the stalker. This includes contact meant to tell the other party that you don't want any more contact. The alternative, in a twisted way, gives the stalker what s/he wants - a relationship with you, even if it's an adversarial one.		The problem is, though, that de Becker regards these tips not as possibly helpful advice but as absolute fail-safes. In de Becker's world, rapes are always break-ins committed by strangers and always _always_ signposted beforehand by observable tells that allow a would-be victim time for evasive action; therefore, if anyone does get raped, well, that's only their just desserts because they didn't follow the rules. But what if you're assaulted by a supposed friend or family member? What if you're date-raped or slipped a roofie? What if you're just overpowered? Hey, only a *slut* would ask those questions. This worldview leads to unfortunate episodes like de Becker blaming a stalking victim for an office shooting committed by her attacker that killed seven people - she shouldn't have made him mad by filing a restraining order.		I checked out at the point where de Becker began demanding a Medal of Honor for espousing the old saw that battered women are _volunteers,_ not _victims_; I figured I'd served my time. I skimmed the rest. While it has the couple aforementioned useful tips, the victim-blaming and unrealistic ideas behind the book more than negate any positive impact it would have in preventing sexual violence. If you must peruse the useful bits of de Becker's advice, limit yourself to chapter 4, the part on assertiveness. Just remember to wash afterward."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I wish I would have been aware of the serious bias against using a gun for self defense	in this book before purchasing.	The intuition aspects are decent though long winded."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This book offers guidance on acting in dangerous interpersonal situations, and, far more importantly, how to detect warning signs--minutes to years in advance--and act on them.  For its main tenet is that violent crimes, from date stalking that goes unannounced every day to assassinations that grip the world, rarely occur out of the blue.  Some behaviors that may not seem alarming, from excessive enthusiasm about a business relationship to being the brunt of dark jokes, can be good indicators of a person's trajectory toward violence.  And then there are events like bomb threats, which seem more dangerous than they usually are.  Here we learn how to spot the signs, analyze the situation and act in ways that can reduce or eliminate the danger.  This information could possibly have prevented the Virginia Tech shootings--the foreshadowing of which is only now being acknowledged--along with countless other crimes in homes, businesses and streets.		Drawing on many real-life examples, DeBecker uses common sense, astute analogies and a keen understanding of human psychological workings to provide a lucid, practical and deeply empowering book.  Though his tone is serious and unafraid to describe the brutalities humans can afflict on each other, The Gift of Fear is very readable and sometimes even enjoyable.  I hope you don't find yourself in many of the situations described...but you will be better prepared to face them if they come.		*Edit: the 1-star rating was a slip of the mouse.  I meant to give it 5*"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","The best book on how to use your inner \"knowing\" your inner computer or gut feel to keep you safe. The problem with this book is if they ever do a sequel to it and write about \"what type\" of people  keep invoking that twinge in the pit of our stomach...The NAACP and the American Civil Liberties Union would  have the book taken off the shelf. Who needs reality when we can just keep asking \"Cant we all just get along?\"  No!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This is an excellent book as far as it goes. However, to learn how to hide your home address, you need to read JJ Luna's book \"How to be Invisible.\" It shows you what to do when a stalker is after you, so that you can hide from him forever.<a href=\"http://www.amazon.com/gp/product/0312319061\">How to Be Invisible: The Essential Guide to Protecting Your Personal Privacy, Your Assets, and Your Life (Revised Edition)</a>"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This book will help all women that are survivors of violent crime to regain their ability to rely on their instincts again. When you put the principles outlined in this book into practice, they can literally change your life and help you avoid violent situations. Gavin de Becker is an amazing author and has translated the keys to keep yourself and loved ones safe into to understandable and easy to follow guidelines. READ IT and your life will change!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This is a wonderful book.  Despite the intense and frightening subject matter, I find myself feeling safer in an increasingly violent world.  Having the knowledge that allows me to predict and prevent violence from happening to me and those I love is a liberating experience.  I highly recommend this book"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This book clearly details the intuitive responses to impending danger. It teaches us to value our own gut-feelings to the people and situations around us. It guides us to recognize the mistakes of not following our own most innate reactions. It is the intellectual introduction for those who have never experienced violence but wish to prepare for it mentally. Furthermore, it allows those who have experienced it to gain clarity and to defeat confusion by offering tales that these people can easily relate to."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","What a great book.<p>Read and learn. Even if you are a scholar, I cannot imagine you not being able to gain something from this book. Mr. De Becker has an impecable background and knows of what he speaks.<p>Read of the media, the modern day fear machine. And of society with its tail tucked neatly between its legs. Read of you and of me. Read of our sorry arse, so rot with confusion we are unable to sense that impulse so important - real fear. Mr. De Becker will help you to discern between manufactured and actual (life saving) fear.<p>I loved this book because while reading it I could not help but think of all the millions of people that could benefit from it. This book makes a great gift idea. Read this book for yourself and then get this book for your young adult children. This is an important work, most important for the coming generations. With all the manufactured 'news' it is important to be able to put things in proper perspective. This book is just that clarifier."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","Gavin DeBecker writes a memorable and useful book on how to recognize and deal with potentially dangerous people whom we encounter by choice or by chance.<p>He identifies very specific warning signs that can help the reader determine if someone will abuse, serial kill, stalk,  or 'go ballistic' in a workplace. He then offers valuable survival tools to help the reader avoid, prevent, or even survive  potentially life-threatening situations at home, in the workplace, or in a deserted parking garage.<p>I would have liked more pages of  interviews between him and victims/potential victims.  Nonetheless, the book had me gripped, and I finished it in a weekend.  I will now be less intimidated (but not less alert) when I walk to my car."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","In a well organized and presented book, de Gavin discusses the fact that an individual often experiences the intuition of something wrong before the onslaught of a violent act. He then goes on to say that, rather than surpressing our instinctive awareness of danger, we should heed its call, and do what we can to avoid risk to ourselves.  There are definite signs of what we should fear and what is not necessary to fear.  There are also positive steps that can be taken to avoid putting ourselves into a potentially dangerous situation. He teaches what an individual can do to, not only become aware of potential danger, but often to avoid it.  He then follows up with specific information pertinent to workplace violence, domestic violence, date stalking, violent children, and attacks against public figures.  His clear-headed advice could be potentially life-saving.  Here's a book well worth the read as its price could possibly be that of someone's life."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","We, as a culture, have never been more violent. That fact alone in bad enough. What makes it horrendous is that the majority of us, while posessing the natural gift of intuition that serves to protect us from  harm, have disengaged it. We have shut off our danger-meter. De Becker's  &quot;The gift of fear&quot; is a practical means of helping to re-educate  the public about the many hidden dangers in the world, while dispelling  myths about the true nature of the survival mechanism fear. I came away  from reading this feeling at least five times safer and more confident than  I did before reading it. Give it a whirl. We can all use a little more  safety in this world."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","for people in a variety of fields, especially those dealing with a lot of individuals on a personal level. This book does not so much teach readers  as it does allow them to accept and act upon intuition, acknowledge fear in  many situations as a gift, and make good use of adrenaline as a Godsend in  getting out of dangerous situations or away from potential violence.  <p>&quot;The Gift of Fear&quot; makes an excellent companion to those  interested or working in issues/crisis management as well as to the  man/woman on the street."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This was one of the best books I've ever read.  I highly recommend it to everyone because personal safety is something that affects us all.  Tuning in to your intuition is easy if you know how.  De Becker asserts that it's  OK to listen to yourself and do what feels right!  Excellent!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I heartily recommend The Gift of Fear to anyone who is interested in a common-sense approach to personal and community safety.  Mr. de Becker balances his factual information with true stories that make for a  compelling read.  I especially recommend this book to my fellow women, who  I think too frequently doubt the sage advice to trust their instincts for  fear (!) of hurting someone's feelings or worse, not being liked.  The  advice in this book is excellent and well worth heeding."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This should be required reading for every high school student before we send them out of their childhood home and into the world.  If you haven't read this before you graduate high school, however, it is never too late.  Truly a must read to successfully survive in this world where not everyone is as truthful and helpful as we would all love them to be."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","The Gift of Fear should be required reading for every school-age child, and all us \"old-timers\" that are set in our ways. I have several of these books, and pass them around to all my friends. It explains how your body alerts us to dangerous situations, and that it is OK to follow your \"gut feeling\". So get this book, read it, and start listening to your basic instincts. Love the book."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I read this book when it was originally published & it is simply fabulous.  Over the years I have recommended it to several friends.  It was interesting to learn that fear is a gift & how that is so & the purpose of it in our lives.  Understanding how the emotion can empower you positively & possibly save your life or propel you to change is a gift.  Thank you so much for skillfully combining psychology & criminology!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","great book for college age girls and others heading out on thier own	well written, easy read, its a rough world out there!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","There was quite a lot in this book, but it was very interesting.  Lots to learn and think about, while at the same time being entertaining.  It is for sure a useful read."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I received the Gift of Fear (a book that I would recommend to anyone, especially	the females in your life).		This used book was purchased as a Gift and I was not ashamed to give it as a gift.		The condition was like new and very reasonably priced.It arrived in a timely fashion also. I would use this vendor again.		Thank You!!!!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","There are two books everyone should have in their household ..... a Bible and The Gift of Fear.  Reading this book will make you aware of the knowlege and instincts that you already have ..... a feeling in the pit of your stomach!  I bought this book for a friend's daughter who is off to college this year (for the first time) and I wanted her to learn how to be safe!!! Thr Gift of Fear --- a great book to read and have."
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","I heard about this book when taking a personal safety course.  I believe the information so important that I have given it to all six of my daughters and daughters-in-law in hopes that they will share the information with their husbands and especially their daughters.  It will save lives!"
"10.1525/abt.2010.72.9.14","Signals for Survival (DVD)","0440508835","This book was recommended to me by a female police officer at a recent self-defense seminar.	LOVE the book.  I have bought the book for both of my daughters along with another of his other books, \"Protecting the Gift: Keeping Children & Teens Safe.\"		These are timely and, if you pay attention to the information he's giving you, life-saving books.		I work for an urban school district and you would not believe how often you hear someone say, \"How could we have known?\" when a student or adult becomes violent. All they have to do is read this book.  THAT's how you know."
